continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,hosp_patients,population,gdp_per_capita,extreme_poverty
South America,Colombia,2020-09-08,679513,7665,21817,202,0.88,,50882884,13254.949,4.5
South America,Colombia,2020-09-09,686851,7338,22053,236,0.89,,50882884,13254.949,4.5
South America,Colombia,2020-09-10,694664,7813,22275,222,0.89,,50882884,13254.949,4.5
South America,Colombia,2020-09-11,702088,7424,22518,243,0.9,,50882884,13254.949,4.5
South America,Colombia,2020-09-12,708964,6876,22734,216,0.9,,50882884,13254.949,4.5
South America,Colombia,2020-09-13,716319,7355,22924,190,0.91,,50882884,13254.949,4.5
South America,Colombia,2020-09-14,721892,5573,23123,199,0.91,,50882884,13254.949,4.5
South America,Colombia,2020-09-15,728590,6698,23288,165,0.92,,50882884,13254.949,4.5
South America,Colombia,2020-09-16,736377,7787,23478,190,0.93,,50882884,13254.949,4.5
South America,Colombia,2020-09-17,743945,7568,23665,187,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-18,750471,6526,23665,0,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-19,758398,7927,24039,374,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-20,765076,6678,24208,169,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-21,770435,5359,24397,189,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-22,777537,7102,24397,0,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-09-23,784268,6731,24746,349,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-09-24,790823,6555,24746,0,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-09-25,798317,7494,25103,357,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-09-26,806038,7721,25296,193,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-09-27,813056,7018,25488,192,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-09-28,818203,5147,25641,153,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-29,824042,5839,25828,187,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-09-30,829679,5637,25998,170,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-10-01,835339,5660,26196,198,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-10-02,841532,6193,26397,201,0.98,,50882884,13254.949,4.5
South America,Colombia,2020-10-03,848147,6615,26556,159,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-10-04,855052,6905,26712,156,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-10-05,862158,7106,26844,132,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-10-06,869808,7650,27017,173,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-10-07,877684,7876,27180,163,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-10-08,886179,8495,27180,0,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-10-09,894300,8121,27495,315,1.08,,50882884,13254.949,4.5
South America,Colombia,2020-10-10,902747,8447,27660,165,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-10-11,911316,8569,27834,174,1.05,,50882884,13254.949,4.5
South America,Colombia,2020-10-12,919084,7768,27985,151,1.03,,50882884,13254.949,4.5
South America,Colombia,2020-10-13,924098,5014,28141,156,1,,50882884,13254.949,4.5
South America,Colombia,2020-10-14,930159,6061,28306,165,0.99,,50882884,13254.949,4.5
South America,Colombia,2020-10-15,936982,6823,28457,151,1,,50882884,13254.949,4.5
South America,Colombia,2020-10-16,945354,8372,28616,159,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-10-17,952371,7017,28803,187,1.02,,50882884,13254.949,4.5
South America,Colombia,2020-10-18,959572,7201,28970,167,1.03,,50882884,13254.949,4.5
South America,Colombia,2020-10-19,965883,6311,29102,132,1.05,,50882884,13254.949,4.5
South America,Colombia,2020-10-20,974139,8256,29272,170,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-10-21,981700,7561,29464,192,1.08,,50882884,13254.949,4.5
South America,Colombia,2020-10-22,990373,8673,29637,173,1.08,,50882884,13254.949,4.5
South America,Colombia,2020-10-23,998942,8569,29802,165,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-10-24,1007711,8769,30000,198,1.1,,50882884,13254.949,4.5
South America,Colombia,2020-10-25,1015885,8174,30154,154,1.11,,50882884,13254.949,4.5
South America,Colombia,2020-10-26,1025052,9167,30348,194,1.12,,50882884,13254.949,4.5
South America,Colombia,2020-10-27,1033218,8166,30565,217,1.12,,50882884,13254.949,4.5
South America,Colombia,2020-10-28,1041935,8717,30753,188,1.11,,50882884,13254.949,4.5
South America,Colombia,2020-10-29,1053122,11187,30926,173,1.11,,50882884,13254.949,4.5
South America,Colombia,2020-10-30,1063151,10029,31135,209,1.1,,50882884,13254.949,4.5
South America,Colombia,2020-10-31,1074184,11033,31314,179,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-11-01,1083321,9137,31515,201,1.06,,50882884,13254.949,4.5
South America,Colombia,2020-11-02,1093256,9935,31653,138,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-11-03,1099392,6136,31847,194,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-11-04,1108086,8694,32013,166,0.99,,50882884,13254.949,4.5
South America,Colombia,2020-11-05,1117977,9891,32209,196,0.98,,50882884,13254.949,4.5
South America,Colombia,2020-11-06,1127733,9756,32405,196,0.97,,50882884,13254.949,4.5
South America,Colombia,2020-11-07,1136447,8714,32595,190,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-11-08,1143887,7440,32791,196,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-11-09,1149064,5177,32974,183,0.93,,50882884,13254.949,4.5
South America,Colombia,2020-11-10,1155356,6292,33128,154,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-11-11,1165326,9970,33312,184,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-11-12,1174012,8686,33491,179,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-11-13,1182697,8685,33669,178,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-11-14,1191634,8937,33829,160,0.95,,50882884,13254.949,4.5
South America,Colombia,2020-11-15,1198746,7112,34031,202,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-11-16,1205217,6471,34223,192,0.93,,50882884,13254.949,4.5
South America,Colombia,2020-11-17,1211128,5911,34381,158,0.93,,50882884,13254.949,4.5
South America,Colombia,2020-11-18,1218003,6875,34563,182,0.93,,50882884,13254.949,4.5
South America,Colombia,2020-11-19,1225490,7487,34761,198,0.94,,50882884,13254.949,4.5
South America,Colombia,2020-11-20,1233444,7954,34929,168,0.96,,50882884,13254.949,4.5
South America,Colombia,2020-11-21,1240493,7049,35104,175,0.98,,50882884,13254.949,4.5
South America,Colombia,2020-11-22,1248417,7924,35287,183,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-11-23,1254979,6562,35479,192,1.03,,50882884,13254.949,4.5
South America,Colombia,2020-11-24,1262494,7515,35677,198,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-11-25,1270991,8497,35860,183,1.06,,50882884,13254.949,4.5
South America,Colombia,2020-11-26,1280487,9496,36019,159,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-11-27,1290510,10023,36214,195,1.08,,50882884,13254.949,4.5
South America,Colombia,2020-11-28,1299613,9103,36401,187,1.08,,50882884,13254.949,4.5
South America,Colombia,2020-11-29,1308376,8763,36584,183,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-11-30,1316806,8430,36766,182,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-12-01,1324792,7986,36934,168,1.06,,50882884,13254.949,4.5
South America,Colombia,2020-12-02,1334089,9297,37117,183,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-12-03,1343322,9233,37305,188,1.03,,50882884,13254.949,4.5
South America,Colombia,2020-12-04,1352607,9285,37467,162,1.02,,50882884,13254.949,4.5
South America,Colombia,2020-12-05,1362249,9642,37633,166,1.02,,50882884,13254.949,4.5
South America,Colombia,2020-12-06,1371103,8854,37808,175,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-12-07,1377100,5997,37995,187,0.99,,50882884,13254.949,4.5
South America,Colombia,2020-12-08,1384610,7510,38158,163,0.99,,50882884,13254.949,4.5
South America,Colombia,2020-12-09,1392133,7523,38308,150,0.99,,50882884,13254.949,4.5
South America,Colombia,2020-12-10,1399911,7778,38484,176,1.01,,50882884,13254.949,4.5
South America,Colombia,2020-12-11,1408909,8998,38669,185,1.03,,50882884,13254.949,4.5
South America,Colombia,2020-12-12,1417072,8163,38866,197,1.07,,50882884,13254.949,4.5
South America,Colombia,2020-12-13,1425774,8702,39053,187,1.1,,50882884,13254.949,4.5
South America,Colombia,2020-12-14,1434516,8742,39195,142,1.14,,50882884,13254.949,4.5
South America,Colombia,2020-12-15,1444646,10130,39356,161,1.17,,50882884,13254.949,4.5
South America,Colombia,2020-12-16,1456599,11953,39560,204,1.19,,50882884,13254.949,4.5
South America,Colombia,2020-12-17,1468795,12196,39787,227,1.2,,50882884,13254.949,4.5
South America,Colombia,2020-12-18,1482072,13277,40019,232,1.2,,50882884,13254.949,4.5
South America,Colombia,2020-12-19,1496062,13990,40268,249,1.2,,50882884,13254.949,4.5
South America,Colombia,2020-12-20,1507222,11160,40475,207,1.19,,50882884,13254.949,4.5
South America,Colombia,2020-12-21,1518067,10845,40680,205,1.17,,50882884,13254.949,4.5
South America,Colombia,2020-12-22,1530593,12526,40931,251,1.16,,50882884,13254.949,4.5
South America,Colombia,2020-12-23,1544826,14233,41174,243,1.14,,50882884,13254.949,4.5
South America,Colombia,2020-12-24,1559766,14940,41454,280,1.12,,50882884,13254.949,4.5
South America,Colombia,2020-12-25,1574707,14941,41690,236,1.09,,50882884,13254.949,4.5
South America,Colombia,2020-12-26,1584903,10196,41943,253,1.06,,50882884,13254.949,4.5
South America,Colombia,2020-12-27,1594497,9594,42171,228,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-12-28,1603807,9310,42374,203,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-12-29,1614822,11015,42620,246,1.04,,50882884,13254.949,4.5
South America,Colombia,2020-12-30,1626461,11639,42909,289,1.05,,50882884,13254.949,4.5
South America,Colombia,2020-12-31,1642775,16314,43213,304,1.06,,50882884,13254.949,4.5
South America,Colombia,2021-01-01,1654880,12105,43495,282,1.06,,50882884,13254.949,4.5
South America,Colombia,2021-01-02,1666408,11528,43765,270,1.07,,50882884,13254.949,4.5
South America,Colombia,2021-01-03,1675820,9412,43965,200,1.09,,50882884,13254.949,4.5
South America,Colombia,2021-01-04,1686131,10311,44187,222,1.12,,50882884,13254.949,4.5
South America,Colombia,2021-01-05,1702966,16835,44428,241,1.16,,50882884,13254.949,4.5
South America,Colombia,2021-01-06,1719771,16805,44723,295,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-01-07,1737347,17576,45067,344,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-01-08,1755568,18221,45431,364,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-01-09,1771363,15795,45784,353,1.16,,50882884,13254.949,4.5
South America,Colombia,2021-01-10,1786900,15537,46114,330,1.15,,50882884,13254.949,4.5
South America,Colombia,2021-01-11,1801903,15003,46451,337,1.13,,50882884,13254.949,4.5
South America,Colombia,2021-01-12,1816082,14179,46782,331,1.11,,50882884,13254.949,4.5
South America,Colombia,2021-01-13,1831980,15898,47124,342,1.11,,50882884,13254.949,4.5
South America,Colombia,2021-01-14,1849101,17121,47491,367,1.11,,50882884,13254.949,4.5
South America,Colombia,2021-01-15,1870179,21078,47868,377,1.11,,50882884,13254.949,4.5
South America,Colombia,2021-01-16,1891034,20855,48256,388,1.1,,50882884,13254.949,4.5
South America,Colombia,2021-01-17,1908413,17379,48631,375,1.08,,50882884,13254.949,4.5
South America,Colombia,2021-01-18,1923132,14719,49004,373,1.04,,50882884,13254.949,4.5
South America,Colombia,2021-01-19,1939071,15939,49402,398,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-01-20,1956979,17908,49792,390,0.98,,50882884,13254.949,4.5
South America,Colombia,2021-01-21,1972345,15366,50187,395,0.95,,50882884,13254.949,4.5
South America,Colombia,2021-01-22,1987418,15073,50586,399,0.93,,50882884,13254.949,4.5
South America,Colombia,2021-01-23,2002969,15551,50982,396,0.91,,50882884,13254.949,4.5
South America,Colombia,2021-01-24,2015485,12516,51374,392,0.89,,50882884,13254.949,4.5
South America,Colombia,2021-01-25,2027746,12261,51747,373,0.88,,50882884,13254.949,4.5
South America,Colombia,2021-01-26,2041352,13606,52128,381,0.85,,50882884,13254.949,4.5
South America,Colombia,2021-01-27,2055305,13953,52523,395,0.83,,50882884,13254.949,4.5
South America,Colombia,2021-01-28,2067575,12270,52913,390,0.8,,50882884,13254.949,4.5
South America,Colombia,2021-01-29,2077633,10058,53284,371,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-01-30,2086806,9173,53650,366,0.77,,50882884,13254.949,4.5
South America,Colombia,2021-01-31,2094884,8078,53983,333,0.77,,50882884,13254.949,4.5
South America,Colombia,2021-02-01,2104506,9622,54272,289,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-02-02,2114597,10091,54576,304,0.77,,50882884,13254.949,4.5
South America,Colombia,2021-02-03,2125622,11025,54877,301,0.76,,50882884,13254.949,4.5
South America,Colombia,2021-02-04,2135412,9790,55131,254,0.74,,50882884,13254.949,4.5
South America,Colombia,2021-02-05,2142660,7248,55403,272,0.72,,50882884,13254.949,4.5
South America,Colombia,2021-02-06,2151207,8547,55693,290,0.71,,50882884,13254.949,4.5
South America,Colombia,2021-02-07,2157216,6009,55993,300,0.69,,50882884,13254.949,4.5
South America,Colombia,2021-02-08,2161462,4246,56290,297,0.68,,50882884,13254.949,4.5
South America,Colombia,2021-02-09,2166904,5442,56507,217,0.68,,50882884,13254.949,4.5
South America,Colombia,2021-02-10,2173347,6443,56733,226,0.68,,50882884,13254.949,4.5
South America,Colombia,2021-02-11,2179641,6294,56983,250,0.68,,50882884,13254.949,4.5
South America,Colombia,2021-02-12,2185169,5528,57196,213,0.69,,50882884,13254.949,4.5
South America,Colombia,2021-02-13,2190116,4947,57425,229,0.69,,50882884,13254.949,4.5
South America,Colombia,2021-02-14,2195039,4923,57605,180,0.7,,50882884,13254.949,4.5
South America,Colombia,2021-02-15,2198549,3510,57786,181,0.7,,50882884,13254.949,4.5
South America,Colombia,2021-02-16,2202598,4049,57949,163,0.71,,50882884,13254.949,4.5
South America,Colombia,2021-02-17,2207701,5103,58134,185,0.73,,50882884,13254.949,4.5
South America,Colombia,2021-02-18,2212525,4824,58334,200,0.74,,50882884,13254.949,4.5
South America,Colombia,2021-02-19,2217001,4476,58511,177,0.76,,50882884,13254.949,4.5
South America,Colombia,2021-02-20,2222018,5017,58685,174,0.77,,50882884,13254.949,4.5
South America,Colombia,2021-02-21,2226262,4244,58834,149,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-02-22,2229663,3401,58974,140,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-02-23,2233589,3926,59118,144,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-02-24,2237542,3953,59260,142,0.78,,50882884,13254.949,4.5
South America,Colombia,2021-02-25,2241225,3683,59396,136,0.79,,50882884,13254.949,4.5
South America,Colombia,2021-02-26,2244792,3567,59518,122,0.8,,50882884,13254.949,4.5
South America,Colombia,2021-02-27,2248135,3343,59660,142,0.81,,50882884,13254.949,4.5
South America,Colombia,2021-02-28,2251690,3555,59766,106,0.84,,50882884,13254.949,4.5
South America,Colombia,2021-03-01,2255260,3570,59866,100,0.86,,50882884,13254.949,4.5
South America,Colombia,2021-03-02,2259599,4339,59972,106,0.87,,50882884,13254.949,4.5
South America,Colombia,2021-03-03,2262646,3047,60082,110,0.87,,50882884,13254.949,4.5
South America,Colombia,2021-03-04,2266211,3565,60189,107,0.87,,50882884,13254.949,4.5
South America,Colombia,2021-03-05,2269582,3371,60300,111,0.88,,50882884,13254.949,4.5
South America,Colombia,2021-03-06,2273245,3663,60412,112,0.9,,50882884,13254.949,4.5
South America,Colombia,2021-03-07,2276656,3411,60503,91,0.92,,50882884,13254.949,4.5
South America,Colombia,2021-03-08,2278861,2205,60598,95,0.94,,50882884,13254.949,4.5
South America,Colombia,2021-03-09,2282372,3511,60676,78,0.97,,50882884,13254.949,4.5
South America,Colombia,2021-03-10,2285960,3588,60773,97,1,,50882884,13254.949,4.5
South America,Colombia,2021-03-11,2290539,4579,60858,85,1.03,,50882884,13254.949,4.5
South America,Colombia,2021-03-12,2294617,4078,60950,92,1.05,,50882884,13254.949,4.5
South America,Colombia,2021-03-13,2299082,4465,61046,96,1.07,,50882884,13254.949,4.5
South America,Colombia,2021-03-14,2303144,4062,61143,97,1.08,,50882884,13254.949,4.5
South America,Colombia,2021-03-15,2305884,2740,61243,100,1.09,,50882884,13254.949,4.5
South America,Colombia,2021-03-16,2309600,3716,61368,125,1.12,,50882884,13254.949,4.5
South America,Colombia,2021-03-17,2314154,4554,61498,130,1.16,,50882884,13254.949,4.5
South America,Colombia,2021-03-18,2319293,5139,61636,138,1.19,,50882884,13254.949,4.5
South America,Colombia,2021-03-19,2324426,5133,61771,135,1.22,,50882884,13254.949,4.5
South America,Colombia,2021-03-20,2331187,6761,61907,136,1.25,,50882884,13254.949,4.5
South America,Colombia,2021-03-21,2337230,6043,62028,121,1.25,,50882884,13254.949,4.5
South America,Colombia,2021-03-22,2342278,5048,62148,120,1.25,,50882884,13254.949,4.5
South America,Colombia,2021-03-23,2347224,4946,62274,126,1.25,,50882884,13254.949,4.5
South America,Colombia,2021-03-24,2353210,5986,62394,120,1.26,,50882884,13254.949,4.5
South America,Colombia,2021-03-25,2359942,6732,62519,125,1.27,,50882884,13254.949,4.5
South America,Colombia,2021-03-26,2367337,7395,62645,126,1.29,,50882884,13254.949,4.5
South America,Colombia,2021-03-27,2375591,8254,62790,145,1.3,,50882884,13254.949,4.5
South America,Colombia,2021-03-28,2382730,7139,62955,165,1.3,,50882884,13254.949,4.5
South America,Colombia,2021-03-29,2389779,7049,63079,124,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-03-30,2397731,7952,63255,176,1.32,,50882884,13254.949,4.5
South America,Colombia,2021-03-31,2406377,8646,63422,167,1.32,,50882884,13254.949,4.5
South America,Colombia,2021-04-01,2417826,11449,63614,192,1.33,,50882884,13254.949,4.5
South America,Colombia,2021-04-02,2428048,10222,63777,163,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-04-03,2437197,9149,63932,155,1.3,,50882884,13254.949,4.5
South America,Colombia,2021-04-04,2446219,9022,64094,162,1.3,,50882884,13254.949,4.5
South America,Colombia,2021-04-05,2456409,10190,64293,199,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-04-06,2468236,11827,64524,231,1.32,,50882884,13254.949,4.5
South America,Colombia,2021-04-07,2479617,11381,64767,243,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-04-08,2492081,12464,65014,247,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-04-09,2504206,12125,65283,269,1.32,,50882884,13254.949,4.5
South America,Colombia,2021-04-10,2518715,14509,65608,325,1.34,,50882884,13254.949,4.5
South America,Colombia,2021-04-11,2536198,17483,65889,281,1.35,,50882884,13254.949,4.5
South America,Colombia,2021-04-12,2552937,16739,66156,267,1.34,,50882884,13254.949,4.5
South America,Colombia,2021-04-13,2569314,16377,66482,326,1.31,,50882884,13254.949,4.5
South America,Colombia,2021-04-14,2585801,16487,66819,337,1.27,,50882884,13254.949,4.5
South America,Colombia,2021-04-15,2602719,16918,67199,380,1.24,,50882884,13254.949,4.5
South America,Colombia,2021-04-16,2619422,16703,67564,365,1.21,,50882884,13254.949,4.5
South America,Colombia,2021-04-17,2636076,16654,67931,367,1.19,,50882884,13254.949,4.5
South America,Colombia,2021-04-18,2652947,16871,68328,397,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-04-19,2667136,14189,68748,420,1.15,,50882884,13254.949,4.5
South America,Colombia,2021-04-20,2684101,16965,69177,429,1.14,,50882884,13254.949,4.5
South America,Colombia,2021-04-21,2701313,17212,69596,419,1.13,,50882884,13254.949,4.5
South America,Colombia,2021-04-22,2720619,19306,70026,430,1.12,,50882884,13254.949,4.5
South America,Colombia,2021-04-23,2740544,19925,70446,420,1.1,,50882884,13254.949,4.5
South America,Colombia,2021-04-24,2757274,16730,70886,440,1.08,,50882884,13254.949,4.5
South America,Colombia,2021-04-25,2774464,17190,71351,465,1.07,,50882884,13254.949,4.5
South America,Colombia,2021-04-26,2787303,12839,71799,448,1.05,,50882884,13254.949,4.5
South America,Colombia,2021-04-27,2804881,17578,72235,436,1.05,,50882884,13254.949,4.5
South America,Colombia,2021-04-28,2824626,19745,72725,490,1.04,,50882884,13254.949,4.5
South America,Colombia,2021-04-29,2841934,17308,73230,505,1.02,,50882884,13254.949,4.5
South America,Colombia,2021-04-30,2859724,17790,73720,490,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-01,2877746,18022,73992,272,1,,50882884,13254.949,4.5
South America,Colombia,2021-05-02,2893655,15909,74477,485,0.98,,50882884,13254.949,4.5
South America,Colombia,2021-05-03,2905254,11599,75164,687,0.97,,50882884,13254.949,4.5
South America,Colombia,2021-05-04,2919805,14551,75627,463,0.97,,50882884,13254.949,4.5
South America,Colombia,2021-05-05,2934611,14806,76015,388,0.97,,50882884,13254.949,4.5
South America,Colombia,2021-05-06,2951101,16490,76414,399,0.98,,50882884,13254.949,4.5
South America,Colombia,2021-05-07,2968626,17525,76867,453,0.99,,50882884,13254.949,4.5
South America,Colombia,2021-05-08,2985536,16910,77359,492,1,,50882884,13254.949,4.5
South America,Colombia,2021-05-09,3002758,17222,77854,495,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-10,3015301,12543,78342,488,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-11,3031726,16425,78771,429,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-12,3048719,16993,79261,490,1.02,,50882884,13254.949,4.5
South America,Colombia,2021-05-13,3067879,19160,79760,499,1.02,,50882884,13254.949,4.5
South America,Colombia,2021-05-14,3084460,16581,80250,490,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-15,3103333,18873,80780,530,1.01,,50882884,13254.949,4.5
South America,Colombia,2021-05-16,3118426,15093,81300,520,1,,50882884,13254.949,4.5
South America,Colombia,2021-05-17,3131410,12984,81809,509,1,,50882884,13254.949,4.5
South America,Colombia,2021-05-18,3144547,13137,82291,482,1,,50882884,13254.949,4.5
South America,Colombia,2021-05-19,3161126,16579,82743,452,1.02,,50882884,13254.949,4.5
South America,Colombia,2021-05-20,3177212,16086,83233,490,1.04,,50882884,13254.949,4.5
South America,Colombia,2021-05-21,3192050,14838,83719,486,1.07,,50882884,13254.949,4.5
South America,Colombia,2021-05-22,3210787,18737,84228,509,1.11,,50882884,13254.949,4.5
South America,Colombia,2021-05-23,3232456,21669,84724,496,1.14,,50882884,13254.949,4.5
South America,Colombia,2021-05-24,3249433,16977,85207,483,1.16,,50882884,13254.949,4.5
South America,Colombia,2021-05-25,3270614,21181,85666,459,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-05-26,3294101,23487,86180,514,1.18,,50882884,13254.949,4.5
South America,Colombia,2021-05-27,3319193,25092,86693,513,1.18,,50882884,13254.949,4.5
South America,Colombia,2021-05-28,3342567,23374,87207,514,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-05-29,3363061,20494,87747,540,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-05-30,3383279,20218,88282,535,1.17,,50882884,13254.949,4.5
South America,Colombia,2021-05-31,3406456,23177,88774,492,1.19,,50882884,13254.949,4.5
South America,Colombia,2021-06-01,3432422,25966,89297,523,1.19,,50882884,13254.949,4.5
South America,Colombia,2021-06-02,3459422,27000,89808,511,1.19,,50882884,13254.949,4.5
South America,Colombia,2021-06-03,3488046,28624,90353,545,1.18,,50882884,13254.949,4.5
South America,Colombia,2021-06-04,3518046,30000,90890,537,1.18,,50882884,13254.949,4.5
South America,Colombia,2021-06-05,3547017,28971,91422,532,1.16,,50882884,13254.949,4.5
South America,Colombia,2021-06-06,3571067,24050,91961,539,1.15,,50882884,13254.949,4.5
South America,Colombia,2021-06-07,3593016,21949,92496,535,1.14,,50882884,13254.949,4.5
South America,Colombia,2021-06-08,3611602,18586,92923,427,,,50882884,13254.949,4.5
South America,Ecuador,2020-03-01,6,6,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-02,6,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-03,7,1,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-04,10,3,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-05,13,3,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-06,13,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-07,13,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-08,14,1,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-09,15,1,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-10,15,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-11,17,2,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-12,17,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-13,17,0,,,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-14,28,11,2,2,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-15,28,0,2,0,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-16,37,9,2,0,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-17,58,21,2,0,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-18,111,53,2,0,,,17643060,10581.936,3.6
South America,Ecuador,2020-03-19,199,88,3,1,2.72,,17643060,10581.936,3.6
South America,Ecuador,2020-03-20,367,168,5,2,2.69,,17643060,10581.936,3.6
South America,Ecuador,2020-03-21,506,139,7,2,2.62,,17643060,10581.936,3.6
South America,Ecuador,2020-03-22,789,283,14,7,2.53,,17643060,10581.936,3.6
South America,Ecuador,2020-03-23,981,192,18,4,2.42,,17643060,10581.936,3.6
South America,Ecuador,2020-03-24,1082,101,27,9,2.3,,17643060,10581.936,3.6
South America,Ecuador,2020-03-25,1173,91,28,1,2.2,,17643060,10581.936,3.6
South America,Ecuador,2020-03-26,1403,230,34,6,2.11,,17643060,10581.936,3.6
South America,Ecuador,2020-03-27,1595,192,36,2,2.04,,17643060,10581.936,3.6
South America,Ecuador,2020-03-28,1823,228,48,12,1.98,,17643060,10581.936,3.6
South America,Ecuador,2020-03-29,1924,101,58,10,1.93,,17643060,10581.936,3.6
South America,Ecuador,2020-03-30,1962,38,60,2,1.89,,17643060,10581.936,3.6
South America,Ecuador,2020-03-31,2240,278,75,15,1.87,,17643060,10581.936,3.6
South America,Ecuador,2020-04-01,2748,508,93,18,1.83,,17643060,10581.936,3.6
South America,Ecuador,2020-04-02,3163,415,120,27,1.78,,17643060,10581.936,3.6
South America,Ecuador,2020-04-03,3368,205,145,25,1.72,,17643060,10581.936,3.6
South America,Ecuador,2020-04-04,3465,97,172,27,1.69,,17643060,10581.936,3.6
South America,Ecuador,2020-04-05,3646,181,180,8,1.67,,17643060,10581.936,3.6
South America,Ecuador,2020-04-06,3747,101,191,11,1.66,,17643060,10581.936,3.6
South America,Ecuador,2020-04-07,3747,0,191,0,1.67,,17643060,10581.936,3.6
South America,Ecuador,2020-04-08,4450,703,242,51,1.69,,17643060,10581.936,3.6
South America,Ecuador,2020-04-09,4965,515,272,30,1.67,,17643060,10581.936,3.6
South America,Ecuador,2020-04-10,7161,2196,297,25,1.65,,17643060,10581.936,3.6
